From,To,Seconds,Meters
1070005,3070050,3552,40836
1070005,3070051,2723,30645
1070005,3070052,2950,33685
1070005,3070053,2618,31524
1070005,3070054,2632,30266
1070005,3070055,3331,39354
1070005,3070056,3842,43290
1070005,3070057,3518,33570
1070005,3070058,3603,34397
1070005,3070059,3647,34821
1070005,3070060,375,1537
1070005,3070061,2784,33817
1070005,3070062,3264,33465
1070005,3070063,4126,45305
1070005,3070064,4081,45101
1070005,3070065,6161,59174
1070005,3070066,5987,56628
1070005,3070067,6389,60940
1070005,3070068,4765,55030
1070005,3070069,4359,51144
1070005,3070070,2128,23083
1070005,3070071,5215,58920
1070005,3070072,5245,51097
1070005,3070073,6013,56833
1070005,3070074,7717,89153
1070005,3070075,9763,110968
1070005,3070076,9690,110065
1070005,3070077,6819,79276
1070005,3070078,7003,81388
1070005,3070079,8201,95036
1070005,3070080,3934,43722
1070005,3070081,5208,56927
1070005,3070082,4722,54212
1070005,3070083,4163,45573
1070005,3070084,4294,47202
1070005,3070085,4070,45397
1070005,3070086,5408,60385
1070005,3070087,6065,65825
1070005,3070088,5042,58364
1070005,3070089,4181,49672
1070005,3070090,4281,50506
1070005,3070091,6981,73116
1070005,3070092,3248,38537
1070005,3070093,5582,59724
1070005,3070094,5275,54259
1070005,3070095,5999,65701
1070005,3070096,4636,44651
1070005,3070097,6127,59006
1070005,3070098,5436,55253
1070005,3070099,5124,58878
1070005,3070100,6618,88298
1070005,3070101,5672,63867
1070005,3070102,5353,51981
1070005,3070103,5356,52006
1070005,3070104,4776,47541
1070005,3070105,5234,52859
1070005,3070106,4651,55089
1070005,3070107,4180,40098
1070005,3070108,5040,55573
1070005,3070109,4153,40212
1070005,3070110,2364,23212
1070005,3070111,3164,36366
1070005,3070112,4834,52653
1070005,3070113,3085,30390
1070005,3070114,3108,30596
1070005,3070115,5234,66475
1070005,3070116,4127,45736
1070005,3070117,4184,40600
1070005,3070118,3870,42836
1070005,3070119,5273,57752
1070005,3070120,4759,46440
1070005,3070121,4646,45752
1070005,3070122,5233,66117
1070005,3070123,3504,33988
1070005,3070124,3628,34983
1070005,3070125,3668,37104
1070005,3070126,4230,40737
1070005,3070127,2714,29536
1070005,3070128,3266,34687
1070005,3070129,3022,34638
1070005,3070130,3315,38910
1070005,3070131,3521,43666
1070005,3070132,2201,19749
1070005,3070133,2207,20153
1070005,3070134,2625,28698
1070005,3070135,2683,29168
1070005,3150008,2085,23829
1070005,3070137,3310,33043
1070005,3070138,3310,33043
1070005,3070139,3904,47004
1070005,3070140,3379,41957
1070005,3150013,5303,56920
1070005,3150014,4052,43569
1070005,3150015,4931,52620
1070005,3150016,4888,52143
1070005,3150017,4840,51612
1070005,3150018,4506,47251
1070005,3150019,5545,57965
1070005,3150020,5046,61209
1070005,3150021,4132,49085
1070005,3150022,7216,108343
1070005,3150023,-1,-1
1070005,3150024,7241,106524
1070005,3150025,-1,-1
1070005,3150026,-1,-1
1070005,3150027,8111,115785
1070005,3150028,7979,114938
1070005,3150029,7830,108226
1070005,3150030,-1,-1
1070005,3150031,8189,117707
1070005,3150032,8189,117707
1070005,3150033,-1,-1
1070005,3150034,8189,117707
1070005,3150035,-1,-1
1070005,3150036,6774,98419
1070005,3150037,8651,121509
1070005,3150038,8670,115427
1070005,3150039,8539,114375
1070005,3150040,8400,120434
1070005,3150041,8652,121515
1070005,3150042,8652,121515
1070005,3150043,5346,61456
1070005,3150044,5325,59542
1070005,3150045,6688,81415
1070005,3150046,6644,73672
1070005,3150047,6389,76555
1070005,3150048,5931,73168
1070005,3150049,6338,76323
1070005,3150050,5262,58416
1070005,3150051,5252,58248
1070005,3150012,4609,50414
1070005,3150053,3733,43515
1070005,3150054,5615,65215
1070005,3150055,5562,64567
1070005,3150056,6373,78652
1070005,3150057,1521,14366
1070005,3150058,3498,40087
1070005,3150059,3472,39881
1070005,3150060,3632,37859
1070005,3150061,3796,39075
1070005,3150062,3772,38910
1070005,3150063,3845,39403
1070005,3150064,3795,39071
1070005,3150065,3313,32651
1070005,3150066,3383,33138
1070005,3150067,3473,33786
1070005,3150068,3376,34846
1070005,3150069,6784,79916
1070005,3150070,5248,59938
1070005,3150071,6170,68913
1070005,3150072,7171,83075
1070005,3150073,6097,63883
1070005,3150074,7970,121531
1070005,3150075,7986,121849
1070005,3150076,7076,101312
1070005,3150077,6858,98568
1070005,3150078,7282,103319
1070005,3150079,6834,92164
1070005,3150080,7250,94447
1070005,3150081,5128,54756
1070005,3150082,5063,54534
1070005,3150083,3553,38589
1070005,3150084,4275,38597
1070005,3150085,4431,39786
1070005,3150086,4417,39611
1070005,3150087,3555,37779
1070005,3150088,3557,37790
1070005,3150089,3689,40571
1070005,3150090,3394,36402
1070005,3150091,4085,41173
1070005,3150092,4684,51479
1070005,3150093,4789,52556
1070005,3150094,4210,45928
1070005,3150095,-1,-1
1070005,3150096,4659,53396
1070005,3150097,4696,57825
1070005,3150098,4886,53498
1070005,3150099,6449,77060
1070005,3150100,4626,47856
1070005,3150101,4565,47216
1070005,3150102,4278,44764
1070005,3150103,6505,79918
1070005,3150104,6391,78626
1070005,3150105,5447,70806
1070005,3150106,6416,78939
1070005,3150107,6347,90817
1070005,3150108,6275,89064
1070005,3150109,6859,99652
1070005,3150110,6372,89468
1070005,3150111,5666,70183
1070005,3150112,5724,70866
1070005,3150113,5740,71020
1070005,3150114,5695,71206
1070005,3150115,6002,74064
1070005,3150116,5563,69793
1070005,3150117,6494,84260
1070005,3150118,2234,22372
1070005,3150119,6195,84872
1070005,3150052,6023,63216
1070005,3070136,2335,28264
1070005,3150003,2363,25978
1070005,3150004,2241,24427
1070005,3150010,3927,41144
1070005,3150005,2588,27831
1070005,3150006,3004,31337
1070005,3150011,3380,33460
1070005,3150007,2128,23083
1070006,3070137,5199,60101
1070006,3070129,4908,60944
1070006,3070130,5201,65217
1070006,3070001,5391,62094
1070006,3070002,2772,31752
1070006,3070003,2852,32410
1070006,3070004,-1,-1
1070006,3070005,2411,27507
1070006,3070006,3028,34747
1070006,3070007,4144,45942
1070006,3070008,4349,47054
1070006,3070009,2714,30918
1070006,3070010,3598,39341
1070006,3070011,4689,52387
1070006,3070012,3380,37575
1070006,3070013,2389,23803
1070006,3070014,3438,31753
1070006,3070015,1917,22272
1070006,3070016,3690,34690
1070006,3070017,1363,12597
1070006,3070018,3623,34088
1070006,3070019,3566,32913
1070006,3070020,3551,32808
1070006,3070021,3531,33786
1070006,3070022,3636,42290
1070006,3070023,3323,33765
1070006,3070024,3670,35711
1070006,3070025,1469,19891
1070006,3070026,4793,53802
1070006,3070027,1511,15207
1070006,3070028,1870,19598
1070006,3070029,769,9736
1070006,3070030,679,7686
1070006,3070031,1094,10954
1070006,3070032,1887,19760
1070006,3070033,2629,33202
1070006,3070034,4560,54313
1070006,3070035,4554,51222
1070006,3070036,2599,32277
1070006,3070037,4037,50871
1070006,3070038,4250,53762
1070006,3070039,2061,24174
1070006,3070040,1717,21438
1070006,3070041,2224,25961
1070006,3070042,4982,58573
1070006,3070043,4662,55442
1070006,3070044,5849,65616
1070006,3070045,5414,65397
1070006,3070046,5661,68341
1070006,3070047,5236,65269
1070006,3070048,5749,69494
1070006,3070049,4879,62336
1070006,3070050,5439,67143
1070006,3070051,4610,56952
1070006,3070052,4836,59992
1070006,3070053,4504,57831
1070006,3070054,4519,56572
1070006,3070055,5218,65660
1070006,3070056,5728,69597
1070006,3070057,5404,59877
1070006,3070058,5489,60704
1070006,3070059,5533,61128
1070006,3070060,2396,27478
1070006,3070061,4671,60123
1070006,3070062,5150,59772
1070006,3070063,6012,71612
1070006,3070064,5968,71407
1070006,3070065,8047,85480
1070006,3070066,7874,82934
1070006,3070067,8275,87246
1070006,3070068,6652,81337
1070006,3070069,6245,77450
1070006,3070070,4014,49390
1070006,3070071,7101,85226
1070006,3070072,7131,77403
1070006,3070073,7899,83140
1070006,3070074,5889,65557
1070006,3070075,7935,87373
1070006,3070076,7861,86470
1070006,3070077,4991,55680
1070006,3070078,5174,57792
1070006,3070079,6373,71440
1070006,3070080,5820,70028
1070006,3070081,7094,83234
1070006,3070082,6608,80518
1070006,3070083,6049,71880
1070006,3070084,6181,73508
1070006,3070085,5956,71703
1070006,3070086,7294,86691
1070006,3070087,7952,92131
1070006,3070088,6928,84671
1070006,3070089,6067,75979
1070006,3070090,6167,76812
1070006,3070091,8867,99423
1070006,3070092,5134,64843
1070006,3070093,7468,86031
1070006,3070094,7161,80565
1070006,3070095,7885,92008
1070006,3070096,6522,70957
1070006,3070097,8013,85313
1070006,3070098,7322,81559
1070006,3070099,7010,85184
1070006,3070100,6073,74527
1070006,3070101,7558,90173
1070006,3070102,7240,78287
1070006,3070103,7242,78312
1070006,3070104,6662,73847
1070006,3070105,7120,79165
1070006,3070106,6538,81395
1070006,3070107,6066,66404
1070006,3070108,6926,81879
1070006,3070109,6039,66518
1070006,3070110,4251,49518
1070006,3070111,5051,62673
1070006,3070112,6721,78959
1070006,3070113,4971,56696
1070006,3070114,4995,56903
1070006,3070115,7121,92782
1070006,3070116,6013,72042
1070006,3070117,6071,66907
1070006,3070118,5756,69143
1070006,3070119,7159,84058
1070006,3070120,6645,72747
1070006,3070121,6532,72058
1070006,3070122,4687,52346
1070006,3070123,5390,60294
1070006,3070124,5514,61290
1070006,3070125,5554,63411
1070006,3070126,6116,67043
1070006,3070127,4604,55878
1070006,3070128,4645,54748
1070006,3150001,4865,56746
1070006,3150002,4872,56808
1070006,3070131,1693,20070
1070006,3070132,2888,33918
1070006,3070133,2805,32094
1070006,3070134,4511,55005
1070006,3070135,4570,55475
1070006,3150008,3972,50136
1070006,3150009,5718,72253
1070006,3070138,5199,60101
1070006,3070139,2075,23408
1070006,3070140,1551,18362
1070006,3150013,7189,83226
1070006,3150014,5939,69876
1070006,3150015,6817,78927
1070006,3150016,6774,78450
1070006,3150017,6726,77918
1070006,3150018,6392,73558
1070006,3150019,7431,84272
1070006,3150020,6932,87515
1070006,3150021,6018,75391
1070006,3150022,6670,94573
1070006,3150023,-1,-1
1070006,3150024,6695,92754
1070006,3150025,-1,-1
1070006,3150026,-1,-1
1070006,3150027,7566,102014
1070006,3150028,7434,101167
1070006,3150029,7284,94455
1070006,3150030,-1,-1
1070006,3150031,7644,103937
1070006,3150032,7644,103937
1070006,3150033,-1,-1
1070006,3150034,7644,103937
1070006,3150035,-1,-1
1070006,3150036,6229,84649
1070006,3150037,8106,107738
1070006,3150038,8124,101657
1070006,3150039,7994,100604
1070006,3150040,7855,106663
1070006,3150041,8106,107745
1070006,3150042,8106,107745
1070006,3150043,3517,37860
1070006,3150044,3496,35946
1070006,3150045,6143,67645
1070006,3150046,4816,50076
1070006,3150047,5844,62785
1070006,3150048,5385,59398
1070006,3150049,5792,62553
1070006,3150050,3433,34821
1070006,3150051,4445,41290
1070006,3150012,6495,76720
1070006,3150053,1904,19920
1070006,3150054,3787,41620
1070006,3150055,3733,40972
1070006,3150056,5827,64881
1070006,3150057,3407,40672
1070006,3150058,5385,66393
1070006,3150059,5358,66187
1070006,3150060,4359,43798
1070006,3150061,4523,45013
1070006,3150062,4499,44849
1070006,3150063,4573,45342
1070006,3150064,4523,45009
1070006,3150065,4911,47951
1070006,3150066,4983,48433
1070006,3150067,4602,46124
1070006,3150068,4415,45183
1070006,3150069,4956,56320
1070006,3150070,3419,36343
1070006,3150071,4341,45318
1070006,3150072,5342,59479
1070006,3150073,4268,40288
1070006,3150074,7424,107761
1070006,3150075,7441,108078
1070006,3150076,6530,87541
1070006,3150077,6313,84798
1070006,3150078,6736,89549
1070006,3150079,6289,78394
1070006,3150080,6705,80676
1070006,3150081,4645,41209
1070006,3150082,4581,40987
1070006,3150083,4280,44527
1070006,3150084,5078,47411
1070006,3150085,5050,47276
1070006,3150086,5344,49401
1070006,3150087,4283,43718
1070006,3150088,4285,43728
1070006,3150089,3820,38829
1070006,3150090,4122,42340
1070006,3150091,4812,47111
1070006,3150092,4098,37675
1070006,3150093,4203,38752
1070006,3150094,1834,17235
1070006,3150095,-1,-1
1070006,3150096,4113,39625
1070006,3150097,4151,44055
1070006,3150098,4300,39694
1070006,3150099,5904,63290
1070006,3150100,3471,32875
1070006,3150101,3411,32236
1070006,3150102,3193,30057
1070006,3150103,5959,66147
1070006,3150104,5846,64856
1070006,3150105,4901,57036
1070006,3150106,5871,65168
1070006,3150107,5802,77047
1070006,3150108,5729,75294
1070006,3150109,6313,85882
1070006,3150110,5826,75698
1070006,3150111,5121,56412
1070006,3150112,5179,57095
1070006,3150113,5194,57249
1070006,3150114,5150,57436
1070006,3150115,5457,60294
1070006,3150116,5018,56023
1070006,3150117,5949,70490
1070006,3150118,4120,48679
1070006,3150119,5650,71102
1070006,3150052,4194,39621
1070006,3070136,4221,54570
1070006,3150003,4249,52285
1070006,3150004,4127,50734
1070006,3150010,5814,67450
1070006,3150005,4474,54138
1070006,3150006,4890,57643
1070006,3150011,5266,59767
1070006,3150007,4014,49390
5070002,4150001,5858,64348
5070002,4070002,524,5153
5070002,4070001,2449,23621
5070002,4150002,5774,61885
5070002,4070003,2449,23621
5070002,4070004,4547,45483
5070002,4150003,5125,54348
1150007,3150009,-1,-1
1150007,3150001,-1,-1
1150007,3150002,-1,-1
1150007,3070001,-1,-1
1150007,3070002,-1,-1
1150007,3070003,-1,-1
1150007,3070004,-1,-1
1150007,3070005,-1,-1
1150007,3070006,-1,-1
1150007,3070007,-1,-1
1150007,3070008,-1,-1
1150007,3070009,-1,-1
1150007,3070010,-1,-1
1150007,3070011,-1,-1
1150007,3070012,-1,-1
1150007,3070013,-1,-1
1150007,3070014,-1,-1
1150007,3070015,-1,-1
1150007,3070016,-1,-1
1150007,3070017,-1,-1
1150007,3070018,-1,-1
1150007,3070019,-1,-1
1150007,3070020,-1,-1
1150007,3070021,-1,-1
1150007,3070022,-1,-1
1150007,3070023,-1,-1
1150007,3070024,-1,-1
1150007,3070025,-1,-1
1150007,3070026,-1,-1
1150007,3070027,-1,-1
1150007,3070028,-1,-1
1150007,3070029,-1,-1
1150007,3070030,-1,-1
1150007,3070031,-1,-1
1150007,3070032,-1,-1
1150007,3070033,-1,-1
1150007,3070034,-1,-1
1150007,3070035,-1,-1
1150007,3070036,-1,-1
1150007,3070037,-1,-1
1150007,3070038,-1,-1
1150007,3070039,-1,-1
1150007,3070040,-1,-1
1150007,3070041,-1,-1
1150007,3070042,-1,-1
1150007,3070043,-1,-1
1150007,3070044,-1,-1
1150007,3070045,-1,-1
1150007,3070046,-1,-1
1150007,3070047,-1,-1
1150007,3070048,-1,-1
1150007,3070049,-1,-1
1150007,3070050,-1,-1
1150007,3070051,-1,-1
1150007,3070052,-1,-1
1150007,3070053,-1,-1
1150007,3070054,-1,-1
1150007,3070055,-1,-1
1150007,3070056,-1,-1
1150007,3070057,-1,-1
1150007,3070058,-1,-1
1150007,3070059,-1,-1
1150007,3070060,-1,-1
1150007,3070061,-1,-1
1150007,3070062,-1,-1
1150007,3070063,-1,-1
1150007,3070064,-1,-1
1150007,3070065,-1,-1
1150007,3070066,-1,-1
1150007,3070067,-1,-1
1150007,3070068,-1,-1
1150007,3070069,-1,-1
1150007,3070070,-1,-1
1150007,3070071,-1,-1
1150007,3070072,-1,-1
1150007,3070073,-1,-1
1150007,3070074,-1,-1
1150007,3070075,-1,-1
1150007,3070076,-1,-1
1150007,3070077,-1,-1
1150007,3070078,-1,-1
1150007,3070079,-1,-1
1150007,3070080,-1,-1
1150007,3070081,-1,-1
1150007,3070082,-1,-1
1150007,3070083,-1,-1
1150007,3070084,-1,-1
1150007,3070085,-1,-1
1150007,3070086,-1,-1
1150007,3070087,-1,-1
1150007,3070088,-1,-1
1150007,3070089,-1,-1
1150007,3070090,-1,-1
1150007,3070091,-1,-1
1150007,3070092,-1,-1
1150007,3070093,-1,-1
1150007,3070094,-1,-1
1150007,3070095,-1,-1
1150007,3070096,-1,-1
1150007,3070097,-1,-1
1150007,3070098,-1,-1
1150007,3070099,-1,-1
1150007,3070100,-1,-1
1150007,3070101,-1,-1
1150007,3070102,-1,-1
1150007,3070103,-1,-1
1150007,3070104,-1,-1
1150007,3070105,-1,-1
1150007,3070106,-1,-1
1150007,3070107,-1,-1
1150007,3070108,-1,-1
1150007,3070109,-1,-1
1150007,3070110,-1,-1
1150007,3070111,-1,-1
1150007,3070112,-1,-1
1150007,3070113,-1,-1
1150007,3070114,-1,-1
1150007,3070115,-1,-1
1150007,3070116,-1,-1
1150007,3070117,-1,-1
1150007,3070118,-1,-1
1150007,3070119,-1,-1
1150007,3070120,-1,-1
1150007,3070121,-1,-1
1150007,3070122,-1,-1
1150007,3070123,-1,-1
1150007,3070124,-1,-1
1150007,3070125,-1,-1
1150007,3070126,-1,-1
1150007,3070127,-1,-1
1150007,3070128,-1,-1
1150007,3070129,-1,-1
1150007,3070130,-1,-1
1150007,3070131,-1,-1
1150007,3070132,-1,-1
1150007,3070133,-1,-1
1150007,3070134,-1,-1
1150007,3070135,-1,-1
1150007,3150008,-1,-1
1150007,3070137,-1,-1
1150007,3070138,-1,-1
1150007,3070139,-1,-1
1150007,3070140,-1,-1
1150007,3150013,-1,-1
1150007,3150014,-1,-1
1150007,3150015,-1,-1
1150007,3150016,-1,-1
1150007,3150017,-1,-1
1150007,3150018,-1,-1
1150007,3150019,-1,-1
1150007,3150020,-1,-1
1150007,3150021,-1,-1
1150007,3150022,-1,-1
1150007,3150023,-1,-1
1150007,3150024,-1,-1
1150007,3150025,-1,-1
1150007,3150026,-1,-1
1150007,3150027,-1,-1
1150007,3150028,-1,-1
1150007,3150029,-1,-1
1150007,3150030,-1,-1
1150007,3150031,-1,-1
1150007,3150032,-1,-1
1150007,3150033,-1,-1
1150007,3150034,-1,-1
1150007,3150035,-1,-1
1150007,3150036,-1,-1
1150007,3150037,-1,-1
1150007,3150038,-1,-1
1150007,3150039,-1,-1
1150007,3150040,-1,-1
1150007,3150041,-1,-1
1150007,3150042,-1,-1
1150007,3150043,-1,-1
1150007,3150044,-1,-1
1150007,3150045,-1,-1
1150007,3150046,-1,-1
1150007,3150047,-1,-1
1150007,3150048,-1,-1
1150007,3150049,-1,-1
1150007,3150050,-1,-1
1150007,3150051,-1,-1
1150007,3150012,-1,-1
1150007,3150053,-1,-1
1150007,3150054,-1,-1
1150007,3150055,-1,-1
1150007,3150056,-1,-1
1150007,3150057,-1,-1
1150007,3150058,-1,-1
1150007,3150059,-1,-1
1150007,3150060,-1,-1
1150007,3150061,-1,-1
1150007,3150062,-1,-1
1150007,3150063,-1,-1
1150007,3150064,-1,-1
1150007,3150065,-1,-1
1150007,3150066,-1,-1
1150007,3150067,-1,-1
1150007,3150068,-1,-1
1150007,3150069,-1,-1
1150007,3150070,-1,-1
1150007,3150071,-1,-1
1150007,3150072,-1,-1
1150007,3150073,-1,-1
1150007,3150074,-1,-1
1150007,3150075,-1,-1
1150007,3150076,-1,-1
1150007,3150077,-1,-1
1150007,3150078,-1,-1
1150007,3150079,-1,-1
1150007,3150080,-1,-1
1150007,3150081,-1,-1
1150007,3150082,-1,-1
1150007,3150083,-1,-1
1150007,3150084,-1,-1
1150007,3150085,-1,-1
1150007,3150086,-1,-1
1150007,3150087,-1,-1
1150007,3150088,-1,-1
1150007,3150089,-1,-1
1150007,3150090,-1,-1
1150007,3150091,-1,-1
1150007,3150092,-1,-1
1150007,3150093,-1,-1
1150007,3150094,-1,-1
1150007,3150095,-1,-1
1150007,3150096,-1,-1
1150007,3150097,-1,-1
1150007,3150098,-1,-1
1150007,3150099,-1,-1
1150007,3150100,-1,-1
1150007,3150101,-1,-1
1150007,3150102,-1,-1
1150007,3150103,-1,-1
1150007,3150104,-1,-1
1150007,3150105,-1,-1
1150007,3150106,-1,-1
1150007,3150107,-1,-1
1150007,3150108,-1,-1
1150007,3150109,-1,-1
1150007,3150110,-1,-1
1150007,3150111,-1,-1
1150007,3150112,-1,-1
1150007,3150113,-1,-1
1150007,3150114,-1,-1
1150007,3150115,-1,-1
1150007,3150116,-1,-1
1150007,3150117,-1,-1
1150007,3150118,-1,-1
1150007,3150119,-1,-1
1150007,3150052,-1,-1
1150007,3070136,-1,-1
1150007,3150003,-1,-1
1150007,3150004,-1,-1
1150007,3150010,-1,-1
1150007,3150005,-1,-1
1150007,3150006,-1,-1
1150007,3150011,-1,-1
1150007,3150007,-1,-1
1070008,3150009,6673,83327
1070008,3070129,2493,25382
1070008,3070130,2618,24801
1070008,3070001,5321,53877
1070008,3070002,5117,59487
1070008,3070003,5035,58829
1070008,3070004,-1,-1
1070008,3070005,5651,62522
1070008,3070006,4976,57185
1070008,3070007,9802,111626
1070008,3070008,10007,112738
1070008,3070009,8372,96601
1070008,3070010,9256,105024
1070008,3070011,10347,118070
1070008,3070012,9038,103258
1070008,3070013,8811,103014
1070008,3070014,9860,110964
1070008,3070015,7575,87956
1070008,3070016,10112,113901
1070008,3070017,6662,77045
1070008,3070018,10046,113300
1070008,3070019,9988,112125
1070008,3070020,9974,112019
1070008,3070021,9953,112998
1070008,3070022,4235,47200
1070008,3070023,9566,116788
1070008,3070024,9684,119031
1070008,3070025,5524,64484
1070008,3070026,6789,75290
1070008,3070027,7933,94419
1070008,3070028,8292,98809
1070008,3070029,6223,74639
1070008,3070030,7101,86897
1070008,3070031,8064,95263
1070008,3070032,8310,98971
1070008,3070033,4329,51138
1070008,3070034,5514,65387
1070008,3070035,5509,62296
1070008,3070036,4498,52747
1070008,3070037,4991,61945
1070008,3070038,5204,64836
1070008,3070039,5564,62913
1070008,3070040,5557,65222
1070008,3070041,5374,51240
1070008,3070042,3691,33746
1070008,3070043,5014,58147
1070008,3070044,2745,26211
1070008,3070045,3282,29938
1070008,3070046,5248,48992
1070008,3070047,6191,76343
1070008,3070048,6703,80568
1070008,3070049,5833,73410
1070008,3070050,6393,78217
1070008,3070051,5564,68026
1070008,3070052,5790,71066
1070008,3070053,5459,68905
1070008,3070054,5473,67646
1070008,3070055,6172,76734
1070008,3070056,6682,80671
1070008,3070057,6359,70951
1070008,3070058,6444,71778
1070008,3070059,6487,72202
1070008,3070060,5242,58755
1070008,3070061,5625,71197
1070008,3070062,6105,70846
1070008,3070063,6967,82686
1070008,3070064,6922,82481
1070008,3070065,1701,13705
1070008,3070066,1216,9820
1070008,3070067,1627,13092
1070008,3070068,616,6141
1070008,3070069,799,7600
1070008,3070070,4969,60464
1070008,3070071,261,1959
1070008,3070072,473,4289
1070008,3070073,1241,10026
1070008,3070074,11546,131241
1070008,3070075,13592,153057
1070008,3070076,13519,152153
1070008,3070077,10649,121364
1070008,3070078,10832,123476
1070008,3070079,11797,151955
1070008,3070080,6774,81102
1070008,3070081,8048,94308
1070008,3070082,7563,91592
1070008,3070083,7004,82954
1070008,3070084,7135,84582
1070008,3070085,6911,82777
1070008,3070086,8249,97765
1070008,3070087,8906,103205
1070008,3070088,7882,95745
1070008,3070089,7022,87053
1070008,3070090,7121,87886
1070008,3070091,8501,80483
1070008,3070092,6088,75917
1070008,3070093,8422,97105
1070008,3070094,6857,62152
1070008,3070095,2942,27486
1070008,3070096,2348,22718
1070008,3070097,1921,15125
1070008,3070098,2152,22911
1070008,3070099,3457,33520
1070008,3070100,9840,138199
1070008,3070101,3060,30001
1070008,3070102,2069,19639
1070008,3070103,2072,19665
1070008,3070104,1492,15199
1070008,3070105,1950,20517
1070008,3070106,3757,35978
1070008,3070107,1386,12978
1070008,3070108,1181,10709
1070008,3070109,1000,10606
1070008,3070110,3450,32278
1070008,3070111,6005,73746
1070008,3070112,1522,13806
1070008,3070113,2469,23267
1070008,3070114,2493,23474
1070008,3070115,1731,16757
1070008,3070116,1381,14284
1070008,3070117,1260,12932
1070008,3070118,1639,17183
1070008,3070119,1414,12888
1070008,3070120,664,6042
1070008,3070121,508,5066
1070008,3070122,8455,116018
1070008,3070123,2606,24070
1070008,3070124,2729,25066
1070008,3070125,4234,41383
1070008,3070126,1942,18804
1070008,3070127,4023,41382
1070008,3070128,4575,46532
1070008,3150001,5819,67820
1070008,3150002,5826,67882
1070008,3070131,7351,85754
1070008,3070132,5171,56091
1070008,3070133,5438,58521
1070008,3070134,3934,40544
1070008,3070135,3992,41014
1070008,3150008,4926,61209
1070008,3070137,4619,44889
1070008,3070138,4619,44889
1070008,3070139,7733,89092
1070008,3070140,7208,84045
1070008,3150013,8143,94300
1070008,3150014,6893,80950
1070008,3150015,7771,90001
1070008,3150016,7728,89524
1070008,3150017,7681,88992
1070008,3150018,7346,84632
1070008,3150019,8386,95346
1070008,3150020,7887,98589
1070008,3150021,6973,86465
1070008,3150022,10438,158244
1070008,3150023,-1,-1
1070008,3150024,10463,156425
1070008,3150025,-1,-1
1070008,3150026,-1,-1
1070008,3150027,11333,165686
1070008,3150028,11202,164839
1070008,3150029,11052,158127
1070008,3150030,-1,-1
1070008,3150031,11411,167608
1070008,3150032,11411,167608
1070008,3150033,-1,-1
1070008,3150034,11411,167608
1070008,3150035,-1,-1
1070008,3150036,9996,148320
1070008,3150037,11873,171410
1070008,3150038,11892,165328
1070008,3150039,11761,164276
1070008,3150040,11622,170335
1070008,3150041,11874,171417
1070008,3150042,11874,171417
1070008,3150043,9084,112623
1070008,3150044,9184,113045
1070008,3150045,9910,131317
1070008,3150046,10383,124839
1070008,3150047,9611,126457
1070008,3150048,9153,123069
1070008,3150049,9560,126224
1070008,3150050,9455,115732
1070008,3150051,8474,108149
1070008,3150012,7450,87794
1070008,3150053,8327,99132
1070008,3150054,9354,116382
1070008,3150055,9300,115734
1070008,3150056,9595,128553
1070008,3150057,5403,62159
1070008,3150058,6339,77467
1070008,3150059,6313,77261
1070008,3150060,6686,83110
1070008,3150061,6850,84326
1070008,3150062,6826,84161
1070008,3150063,6900,84654
1070008,3150064,6850,84322
1070008,3150065,6367,77903
1070008,3150066,6437,78389
1070008,3150067,6528,79037
1070008,3150068,6430,80097
1070008,3150069,10523,131083
1070008,3150070,9359,115568
1070008,3150071,9908,120080
1070008,3150072,10909,134242
1070008,3150073,10050,122925
1070008,3150074,11192,171432
1070008,3150075,11208,171750
1070008,3150076,10298,151213
1070008,3150077,10080,148469
1070008,3150078,10504,153220
1070008,3150079,10057,142066
1070008,3150080,10472,144348
1070008,3150081,8217,98538
1070008,3150082,8285,104435
1070008,3150083,6607,83840
1070008,3150084,7317,85643
1070008,3150085,7474,86831
1070008,3150086,7460,86657
1070008,3150087,6610,83030
1070008,3150088,6611,83041
1070008,3150089,6743,85822
1070008,3150090,6448,81653
1070008,3150091,7139,86424
1070008,3150092,7906,101380
1070008,3150093,8011,102457
1070008,3150094,8633,105273
1070008,3150095,-1,-1
1070008,3150096,7881,103297
1070008,3150097,7918,107727
1070008,3150098,8108,103399
1070008,3150099,9672,126962
1070008,3150100,7839,97743
1070008,3150101,7779,97103
1070008,3150102,7491,94651
1070008,3150103,9727,129819
1070008,3150104,9613,128528
1070008,3150105,8669,120707
1070008,3150106,9638,128840
1070008,3150107,9569,140719
1070008,3150108,9497,138965
1070008,3150109,10081,149553
1070008,3150110,9594,139370
1070008,3150111,8889,120084
1070008,3150112,8946,120767
1070008,3150113,8962,120921
1070008,3150114,8918,121108
1070008,3150115,9224,123965
1070008,3150116,8785,119695
1070008,3150117,9716,134161
1070008,3150118,6116,70166
1070008,3150119,9417,134773
1070008,3150052,9658,115746
1070008,3070136,2996,32068
1070008,3150003,5203,63358
1070008,3150004,5081,61808
1070008,3150010,6768,78524
1070008,3150005,5429,65211
1070008,3150006,5844,68717
1070008,3150011,6221,70841
1070008,3150007,4969,60464
4070003,3150009,3842,47234
4070003,3150001,2989,31727
4070003,3150002,2996,31789
4070003,3070001,2845,25550
4070003,3070002,2641,31160
4070003,3070003,2559,30502
4070003,3070004,-1,-1
4070003,3070005,3175,34194
