RouteName,idcode,LocName,Type,RouteOrder,TransitHours,TruckType,ShipIntervalDays,ShipLatencyDays,PullOrderAmountDays,DistanceKM,Conditions,Notes,PickupDelayMagnitude,PickupDelaySigma, PickupDelayFrequency,PerDiemType
r_3070021_4150001,3070021,Kendupalli Market,SchedPush,0,1.3252777777777778,NA,7,NA,NA,53.648,NA,NA,NA,NA,NA,NA
r_3070021_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3252777777777778,NA,7,NA,NA,53.648,NA,NA,NA,NA,NA,NA
r_3070022_4070004,3070022,Gahiragadia Market,SchedPush,0,0.3586111111111111,NA,7,NA,NA,12.127,NA,NA,NA,NA,NA,NA
r_3070022_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.3586111111111111,NA,7,NA,NA,12.127,NA,NA,NA,NA,NA,NA
r_3070023_4150001,3070023,Pandalam Market,SchedPush,0,1.0605555555555555,NA,7,NA,NA,43.552,NA,NA,NA,NA,NA,NA
r_3070023_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0605555555555555,NA,7,NA,NA,43.552,NA,NA,NA,NA,NA,NA
r_3070024_4150001,3070024,Panigrahipurpatana Market,SchedPush,0,1.0930555555555554,NA,7,NA,NA,45.796,NA,NA,NA,NA,NA,NA
r_3070024_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0930555555555554,NA,7,NA,NA,45.796,NA,NA,NA,NA,NA,NA
r_3070025_4070004,3070025,Banara Market,SchedPush,0,0.3016666666666667,NA,7,NA,NA,10.969,NA,NA,NA,NA,NA,NA
r_3070025_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.3016666666666667,NA,7,NA,NA,10.969,NA,NA,NA,NA,NA,NA
r_3070026_4150002,3070026,Gadajit Market,SchedPush,0,0.6727777777777778,NA,7,NA,NA,19.502,NA,NA,NA,NA,NA,NA
r_3070026_4150002,4150002,"Mahabir Ice & Cold Storage (P) Ltd.,SchedPush,1,0.6727777777777778,NA,7,NA,NA,19.502,NA,NA,NA,NA,NA,NA
r_3070027_4070004,3070027,Durgapur Market,SchedPush,0,0.9708333333333333,NA,7,NA,NA,40.904,NA,NA,NA,NA,NA,NA
r_3070027_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.9708333333333333,NA,7,NA,NA,40.904,NA,NA,NA,NA,NA,NA
r_3070028_4070004,3070028,Naraganga Market,SchedPush,0,1.0705555555555555,NA,7,NA,NA,45.294000000000004,NA,NA,NA,NA,NA,NA
r_3070028_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0705555555555555,NA,7,NA,NA,45.294000000000004,NA,NA,NA,NA,NA,NA
r_3070029_4070004,3070029,Pathapur Market,SchedPush,0,0.49583333333333335,NA,7,NA,NA,21.124,NA,NA,NA,NA,NA,NA
r_3070029_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.49583333333333335,NA,7,NA,NA,21.124,NA,NA,NA,NA,NA,NA
r_3070030_4070004,3070030,Harirajpur Market,SchedPush,0,0.7397222222222222,NA,7,NA,NA,33.382,NA,NA,NA,NA,NA,NA
r_3070030_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.7397222222222222,NA,7,NA,NA,33.382,NA,NA,NA,NA,NA,NA
r_3070031_4070004,3070031,Tala Basta Market,SchedPush,0,1.0072222222222222,NA,7,NA,NA,41.748,NA,NA,NA,NA,NA,NA
r_3070031_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0072222222222222,NA,7,NA,NA,41.748,NA,NA,NA,NA,NA,NA
r_3070032_4070004,3070032,Tulasipur Market,SchedPush,0,1.0752777777777778,NA,7,NA,NA,45.456,NA,NA,NA,NA,NA,NA
r_3070032_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0752777777777778,NA,7,NA,NA,45.456,NA,NA,NA,NA,NA,NA
r_3070033_4070004,3070033,Naranapur Market,SchedPush,0,0.07888888888888888,NA,7,NA,NA,3.04,NA,NA,NA,NA,NA,NA
r_3070033_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.07888888888888888,NA,7,NA,NA,3.04,NA,NA,NA,NA,NA,NA
r_3070034_4070004,3070034,Rahura Market,SchedPush,0,0.6152777777777778,NA,7,NA,NA,24.150000000000002,NA,NA,NA,NA,NA,NA
r_3070034_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6152777777777778,NA,7,NA,NA,24.150000000000002,NA,NA,NA,NA,NA,NA
r_3070035_4070004,3070035,Maheshpur Market,SchedPush,0,0.6136111111111111,NA,7,NA,NA,21.06,NA,NA,NA,NA,NA,NA
r_3070035_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6136111111111111,NA,7,NA,NA,21.06,NA,NA,NA,NA,NA,NA
r_3070036_4070004,3070036,Kunheipara Market,SchedPush,0,0.07055555555555555,NA,7,NA,NA,2.115,NA,NA,NA,NA,NA,NA
r_3070036_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.07055555555555555,NA,7,NA,NA,2.115,NA,NA,NA,NA,NA,NA
r_3070037_4070004,3070037,Brahmanjharilo Market,SchedPush,0,0.47,NA,7,NA,NA,20.708000000000002,NA,NA,NA,NA,NA,NA
r_3070037_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.47,NA,7,NA,NA,20.708000000000002,NA,NA,NA,NA,NA,NA
r_3070038_4070004,3070038,Kurangsasan Market,SchedPush,0,0.5291666666666667,NA,7,NA,NA,23.599,NA,NA,NA,NA,NA,NA
r_3070038_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.5291666666666667,NA,7,NA,NA,23.599,NA,NA,NA,NA,NA,NA
r_3070039_4070004,3070039,Chakradharpur Market,SchedPush,0,0.31277777777777777,NA,7,NA,NA,9.397,NA,NA,NA,NA,NA,NA
r_3070039_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.31277777777777777,NA,7,NA,NA,9.397,NA,NA,NA,NA,NA,NA
r_3070040_4070004,3070040,Mundali Market,SchedPush,0,0.31083333333333335,NA,7,NA,NA,11.706,NA,NA,NA,NA,NA,NA
r_3070040_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.31083333333333335,NA,7,NA,NA,11.706,NA,NA,NA,NA,NA,NA
r_3070041_4070004,3070041,Narajmarthapur Market,SchedPush,0,0.2788888888888889,NA,7,NA,NA,8.927,NA,NA,NA,NA,NA,NA
r_3070041_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.2788888888888889,NA,7,NA,NA,8.927,NA,NA,NA,NA,NA,NA
r_3070042_4070001,3070042,Jasapada Market,SchedPush,0,0.6952777777777778,NA,7,NA,NA,25.185000000000002,NA,NA,NA,NA,NA,NA
r_3070042_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.6952777777777778,NA,7,NA,NA,25.185000000000002,NA,NA,NA,NA,NA,NA
r_3070043_4070001,3070043,Kamapur Market,SchedPush,0,0.6063888888888889,NA,7,NA,NA,22.054000000000002,NA,NA,NA,NA,NA,NA
r_3070043_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.6063888888888889,NA,7,NA,NA,22.054000000000002,NA,NA,NA,NA,NA,NA
r_3070044_4070002,3070044,Kesannagar Market,SchedPush,0,0.6591666666666667,NA,7,NA,NA,22.934,NA,NA,NA,NA,NA,NA
r_3070044_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.6591666666666667,NA,7,NA,NA,22.934,NA,NA,NA,NA,NA,NA
r_3070045_4070001,3070045,Santarapur Market,SchedPush,0,0.8155555555555556,NA,7,NA,NA,32.009,NA,NA,NA,NA,NA,NA
r_3070045_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.8155555555555556,NA,7,NA,NA,32.009,NA,NA,NA,NA,NA,NA
r_3070046_4070001,3070046,Praharajpur Market,SchedPush,0,0.8841666666666667,NA,7,NA,NA,34.953,NA,NA,NA,NA,NA,NA
r_3070046_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.8841666666666667,NA,7,NA,NA,34.953,NA,NA,NA,NA,NA,NA
r_3070047_4070004,3070047,Adaspur Market,SchedPush,0,0.8033333333333333,NA,7,NA,NA,35.107,NA,NA,NA,NA,NA,NA
r_3070047_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.8033333333333333,NA,7,NA,NA,35.107,NA,NA,NA,NA,NA,NA
r_3070048_4070004,3070048,Saleibedapur-III Market,SchedPush,0,0.9455555555555556,NA,7,NA,NA,39.332,NA,NA,NA,NA,NA,NA
r_3070048_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.9455555555555556,NA,7,NA,NA,39.332,NA,NA,NA,NA,NA,NA
r_3070049_4070004,3070049,Badapatasundarpur Market,SchedPush,0,0.7038888888888889,NA,7,NA,NA,32.173,NA,NA,NA,NA,NA,NA
r_3070049_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.7038888888888889,NA,7,NA,NA,32.173,NA,NA,NA,NA,NA,NA
r_3070050_4070004,3070050,Badakhalagan Market,SchedPush,0,0.8594444444444445,NA,7,NA,NA,36.980000000000004,NA,NA,NA,NA,NA,NA
r_3070050_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.8594444444444445,NA,7,NA,NA,36.980000000000004,NA,NA,NA,NA,NA,NA
r_3070051_4070004,3070051,Bagalpur Market,SchedPush,0,0.6291666666666667,NA,7,NA,NA,26.789,NA,NA,NA,NA,NA,NA
r_3070051_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6291666666666667,NA,7,NA,NA,26.789,NA,NA,NA,NA,NA,NA
r_3070052_4070004,3070052,Baghua Market,SchedPush,0,0.6919444444444445,NA,7,NA,NA,29.829,NA,NA,NA,NA,NA,NA
r_3070052_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6919444444444445,NA,7,NA,NA,29.829,NA,NA,NA,NA,NA,NA
r_3070053_4070004,3070053,Deuli Market,SchedPush,0,0.5997222222222223,NA,7,NA,NA,27.668,NA,NA,NA,NA,NA,NA
r_3070053_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.5997222222222223,NA,7,NA,NA,27.668,NA,NA,NA,NA,NA,NA
r_3070054_4070004,3070054,Sundargram Market,SchedPush,0,0.6038888888888889,NA,7,NA,NA,26.41,NA,NA,NA,NA,NA,NA
r_3070054_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6038888888888889,NA,7,NA,NA,26.41,NA,NA,NA,NA,NA,NA
r_3070055_4070004,3070055,Badabil Market,SchedPush,0,0.7980555555555555,NA,7,NA,NA,35.497,NA,NA,NA,NA,NA,NA
r_3070055_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.7980555555555555,NA,7,NA,NA,35.497,NA,NA,NA,NA,NA,NA
r_3070056_4070004,3070056,Dimiri Market,SchedPush,0,0.9397222222222222,NA,7,NA,NA,39.434,NA,NA,NA,NA,NA,NA
r_3070056_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.9397222222222222,NA,7,NA,NA,39.434,NA,NA,NA,NA,NA,NA
r_3070057_4070004,3070057,Balipada Market,SchedPush,0,0.8497222222222223,NA,7,NA,NA,29.714000000000002,NA,NA,NA,NA,NA,NA
r_3070057_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.8497222222222223,NA,7,NA,NA,29.714000000000002,NA,NA,NA,NA,NA,NA
r_3070058_4070004,3070058,Majurai Market,SchedPush,0,0.8736111111111111,NA,7,NA,NA,30.541,NA,NA,NA,NA,NA,NA
r_3070058_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.8736111111111111,NA,7,NA,NA,30.541,NA,NA,NA,NA,NA,NA
r_3070059_4070004,3070059,Sankhua Market,SchedPush,0,0.8855555555555555,NA,7,NA,NA,30.965,NA,NA,NA,NA,NA,NA
r_3070059_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.8855555555555555,NA,7,NA,NA,30.965,NA,NA,NA,NA,NA,NA
r_3070060_4070004,3070060,Simalda Market,SchedPush,0,0.24388888888888888,NA,7,NA,NA,7.027,NA,NA,NA,NA,NA,NA
r_3070060_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.24388888888888888,NA,7,NA,NA,7.027,NA,NA,NA,NA,NA,NA
r_3070061_4070004,3070061,Kantapada Market,SchedPush,0,0.6461111111111111,NA,7,NA,NA,29.961000000000002,NA,NA,NA,NA,NA,NA
r_3070061_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.6461111111111111,NA,7,NA,NA,29.961000000000002,NA,NA,NA,NA,NA,NA
r_3070062_4070004,3070062,Nahalpur Market,SchedPush,0,0.7794444444444445,NA,7,NA,NA,29.609,NA,NA,NA,NA,NA,NA
r_3070062_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.7794444444444445,NA,7,NA,NA,29.609,NA,NA,NA,NA,NA,NA
r_3070063_4070004,3070063,Babaja Market,SchedPush,0,1.0186111111111111,NA,7,NA,NA,41.449,NA,NA,NA,NA,NA,NA
r_3070063_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0186111111111111,NA,7,NA,NA,41.449,NA,NA,NA,NA,NA,NA
r_3070064_4070004,3070064,Uttarana Market,SchedPush,0,1.006388888888889,NA,7,NA,NA,41.245,NA,NA,NA,NA,NA,NA
r_3070064_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.006388888888889,NA,7,NA,NA,41.245,NA,NA,NA,NA,NA,NA
r_3070065_4070002,3070065,Gobindpur Market,SchedPush,0,0.395,NA,7,NA,NA,11.802,NA,NA,NA,NA,NA,NA
r_3070065_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.395,NA,7,NA,NA,11.802,NA,NA,NA,NA,NA,NA
r_3070066_4070002,3070066,Sukuapada Market,SchedPush,0,0.5297222222222222,NA,7,NA,NA,15.686,NA,NA,NA,NA,NA,NA
r_3070066_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5297222222222222,NA,7,NA,NA,15.686,NA,NA,NA,NA,NA,NA
r_3070067_4070002,3070067,Haladia Market,SchedPush,0,0.4583333333333333,NA,7,NA,NA,13.568,NA,NA,NA,NA,NA,NA
r_3070067_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.4583333333333333,NA,7,NA,NA,13.568,NA,NA,NA,NA,NA,NA
r_3070068_4070002,3070068,Jalasarpur Market,SchedPush,0,0.6008333333333333,NA,7,NA,NA,21.34,NA,NA,NA,NA,NA,NA
r_3070068_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.6008333333333333,NA,7,NA,NA,21.34,NA,NA,NA,NA,NA,NA
r_3070069_4070002,3070069,Kuhunda Market,SchedPush,0,0.6516666666666666,NA,7,NA,NA,22.799,NA,NA,NA,NA,NA,NA
r_3070069_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.6516666666666666,NA,7,NA,NA,22.799,NA,NA,NA,NA,NA,NA
r_3070070_4070004,3070070,Jagannathpur Market,SchedPush,0,0.4636111111111111,NA,7,NA,NA,19.227,NA,NA,NA,NA,NA,NA
r_3070070_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.4636111111111111,NA,7,NA,NA,19.227,NA,NA,NA,NA,NA,NA
r_3070071_4070002,3070071,Parsurampur Market,SchedPush,0,0.5022222222222222,NA,7,NA,NA,17.158,NA,NA,NA,NA,NA,NA
r_3070071_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5022222222222222,NA,7,NA,NA,17.158,NA,NA,NA,NA,NA,NA
r_3070072_4070002,3070072,Pallisahi Market,SchedPush,0,0.3725,NA,7,NA,NA,11.378,NA,NA,NA,NA,NA,NA
r_3070072_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.3725,NA,7,NA,NA,11.378,NA,NA,NA,NA,NA,NA
r_3070073_4070002,3070073,Podamarai Market,SchedPush,0,0.5225,NA,7,NA,NA,15.481,NA,NA,NA,NA,NA,NA
r_3070073_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5225,NA,7,NA,NA,15.481,NA,NA,NA,NA,NA,NA
r_3070074_4070004,3070074,Barakoli Market,SchedPush,0,2.1869444444444444,NA,7,NA,NA,91.253,NA,NA,NA,NA,NA,NA
r_3070074_4070004,4070004,"Surendra Agri Tech,SchedPush,1,2.1869444444444444,NA,7,NA,NA,91.253,NA,NA,NA,NA,NA,NA
r_3070075_4070004,3070075,Janisahi Market,SchedPush,0,2.7552777777777777,NA,7,NA,NA,113.069,NA,NA,NA,NA,NA,NA
r_3070075_4070004,4070004,"Surendra Agri Tech,SchedPush,1,2.7552777777777777,NA,7,NA,NA,113.069,NA,NA,NA,NA,NA,NA
r_3070076_4070004,3070076,Jayamangalpur(Ka) Market,SchedPush,0,2.734722222222222,NA,7,NA,NA,112.166,NA,NA,NA,NA,NA,NA
r_3070076_4070004,4070004,"Surendra Agri Tech,SchedPush,1,2.734722222222222,NA,7,NA,NA,112.166,NA,NA,NA,NA,NA,NA
r_3070077_4070004,3070077,Baselihata Market,SchedPush,0,1.9375,NA,7,NA,NA,81.376,NA,NA,NA,NA,NA,NA
r_3070077_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.9375,NA,7,NA,NA,81.376,NA,NA,NA,NA,NA,NA
r_3070078_4070004,3070078,Mardanpatana Market,SchedPush,0,1.9883333333333333,NA,7,NA,NA,83.489,NA,NA,NA,NA,NA,NA
r_3070078_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.9883333333333333,NA,7,NA,NA,83.489,NA,NA,NA,NA,NA,NA
r_3070079_4070004,3070079,Harichandanpur Market,SchedPush,0,2.321388888888889,NA,7,NA,NA,97.136,NA,NA,NA,NA,NA,NA
r_3070079_4070004,4070004,"Surendra Agri Tech,SchedPush,1,2.321388888888889,NA,7,NA,NA,97.136,NA,NA,NA,NA,NA,NA
r_3070080_4070004,3070080,Anlo-1 Market,SchedPush,0,0.9652777777777778,NA,7,NA,NA,39.866,NA,NA,NA,NA,NA,NA
r_3070080_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.9652777777777778,NA,7,NA,NA,39.866,NA,NA,NA,NA,NA,NA
r_3070081_4070004,3070081,Barimundei Market,SchedPush,0,1.3191666666666666,NA,7,NA,NA,53.071,NA,NA,NA,NA,NA,NA
r_3070081_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.3191666666666666,NA,7,NA,NA,53.071,NA,NA,NA,NA,NA,NA
r_3070082_4070004,3070082,Bilasuni Market,SchedPush,0,1.1844444444444444,NA,7,NA,NA,50.356,NA,NA,NA,NA,NA,NA
r_3070082_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.1844444444444444,NA,7,NA,NA,50.356,NA,NA,NA,NA,NA,NA
r_3070083_4070004,3070083,Erancha Market,SchedPush,0,1.028888888888889,NA,7,NA,NA,41.717,NA,NA,NA,NA,NA,NA
r_3070083_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.028888888888889,NA,7,NA,NA,41.717,NA,NA,NA,NA,NA,NA
r_3070084_4070004,3070084,Kasarada Market,SchedPush,0,1.0655555555555556,NA,7,NA,NA,43.346000000000004,NA,NA,NA,NA,NA,NA
r_3070084_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0655555555555556,NA,7,NA,NA,43.346000000000004,NA,NA,NA,NA,NA,NA
r_3070085_4070004,3070085,Patrakana Market,SchedPush,0,1.0033333333333334,NA,7,NA,NA,41.54,NA,NA,NA,NA,NA,NA
r_3070085_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0033333333333334,NA,7,NA,NA,41.54,NA,NA,NA,NA,NA,NA
r_3070086_4070004,3070086,Nuasatanga Market,SchedPush,0,1.3747222222222222,NA,7,NA,NA,56.529,NA,NA,NA,NA,NA,NA
r_3070086_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.3747222222222222,NA,7,NA,NA,56.529,NA,NA,NA,NA,NA,NA
r_3070087_4070004,3070087,Purunasatanga Market,SchedPush,0,1.5575,NA,7,NA,NA,61.969,NA,NA,NA,NA,NA,NA
r_3070087_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.5575,NA,7,NA,NA,61.969,NA,NA,NA,NA,NA,NA
r_3070088_4070004,3070088,Madhaba Market,SchedPush,0,1.2730555555555556,NA,7,NA,NA,54.508,NA,NA,NA,NA,NA,NA
r_3070088_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.2730555555555556,NA,7,NA,NA,54.508,NA,NA,NA,NA,NA,NA
r_3070089_4070004,3070089,Niali Market,SchedPush,0,1.0338888888888889,NA,7,NA,NA,45.816,NA,NA,NA,NA,NA,NA
r_3070089_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0338888888888889,NA,7,NA,NA,45.816,NA,NA,NA,NA,NA,NA
r_3070090_4070004,3070090,Pubakhanda Market,SchedPush,0,1.0616666666666668,NA,7,NA,NA,46.65,NA,NA,NA,NA,NA,NA
r_3070090_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.0616666666666668,NA,7,NA,NA,46.65,NA,NA,NA,NA,NA,NA
r_3070091_4070004,3070091,Salapoi Market,SchedPush,0,1.8116666666666668,NA,7,NA,NA,69.26,NA,NA,NA,NA,NA,NA
r_3070091_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.8116666666666668,NA,7,NA,NA,69.26,NA,NA,NA,NA,NA,NA
r_3070092_4150003,3070092,Nuagan Market,SchedPush,0,0.46805555555555556,NA,7,NA,NA,12.246,NA,NA,NA,NA,NA,NA
r_3070092_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.46805555555555556,NA,7,NA,NA,12.246,NA,NA,NA,NA,NA,NA
r_3070093_4070004,3070093,Pahanga Market,SchedPush,0,1.4230555555555555,NA,7,NA,NA,55.868,NA,NA,NA,NA,NA,NA
r_3070093_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.4230555555555555,NA,7,NA,NA,55.868,NA,NA,NA,NA,NA,NA
r_3070094_4070004,3070094,Sithalo Market,SchedPush,0,1.3377777777777777,NA,7,NA,NA,50.403,NA,NA,NA,NA,NA,NA
r_3070094_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.3377777777777777,NA,7,NA,NA,50.403,NA,NA,NA,NA,NA,NA
r_3070095_4070002,3070095,Mallikapur Market,SchedPush,0,0.47555555555555556,NA,7,NA,NA,14.375,NA,NA,NA,NA,NA,NA
r_3070095_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.47555555555555556,NA,7,NA,NA,14.375,NA,NA,NA,NA,NA,NA
r_3070096_4070002,3070096,Janardanpur Market,SchedPush,0,0.4494444444444444,NA,7,NA,NA,13.838000000000001,NA,NA,NA,NA,NA,NA
r_3070096_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.4494444444444444,NA,7,NA,NA,13.838000000000001,NA,NA,NA,NA,NA,NA
r_3070097_4070002,3070097,Jhadeswarpur Market,SchedPush,0,0.38555555555555554,NA,7,NA,NA,11.634,NA,NA,NA,NA,NA,NA
r_3070097_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.38555555555555554,NA,7,NA,NA,11.634,NA,NA,NA,NA,NA,NA
r_3070098_4070002,3070098,Paschimakhandabhola Market,SchedPush,0,0.19361111111111112,NA,7,NA,NA,7.88,NA,NA,NA,NA,NA,NA
r_3070098_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.19361111111111112,NA,7,NA,NA,7.88,NA,NA,NA,NA,NA,NA
r_3070099_4070002,3070099,Mahammadpur Market,SchedPush,0,0.5561111111111111,NA,7,NA,NA,18.489,NA,NA,NA,NA,NA,NA
r_3070099_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.5561111111111111,NA,7,NA,NA,18.489,NA,NA,NA,NA,NA,NA
r_3070100_4150001,3070100,Manapur Market,SchedPush,0,1.1366666666666667,NA,7,NA,NA,64.964,NA,NA,NA,NA,NA,NA
r_3070100_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.1366666666666667,NA,7,NA,NA,64.964,NA,NA,NA,NA,NA,NA
r_3070101_4070002,3070101,Rameswarpur Market,SchedPush,0,0.44583333333333336,NA,7,NA,NA,14.97,NA,NA,NA,NA,NA,NA
r_3070101_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.44583333333333336,NA,7,NA,NA,14.97,NA,NA,NA,NA,NA,NA
r_3070102_4070002,3070102,Maligan Market,SchedPush,0,0.23333333333333334,NA,7,NA,NA,6.5280000000000005,NA,NA,NA,NA,NA,NA
r_3070102_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.23333333333333334,NA,7,NA,NA,6.5280000000000005,NA,NA,NA,NA,NA,NA
r_3070103_4070002,3070103,Nemala Market,SchedPush,0,0.2338888888888889,NA,7,NA,NA,6.553,NA,NA,NA,NA,NA,NA
r_3070103_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.2338888888888889,NA,7,NA,NA,6.553,NA,NA,NA,NA,NA,NA
r_3070104_4070001,3070104,Nischintakoili Market,SchedPush,0,0.7475,NA,7,NA,NA,26.355,NA,NA,NA,NA,NA,NA
r_3070104_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.7475,NA,7,NA,NA,26.355,NA,NA,NA,NA,NA,NA
r_3070105_4070002,3070105,Sukarapada Market,SchedPush,0,0.1375,NA,7,NA,NA,5.486,NA,NA,NA,NA,NA,NA
r_3070105_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.1375,NA,7,NA,NA,5.486,NA,NA,NA,NA,NA,NA
r_3070106_4070002,3070106,Muguria Market,SchedPush,0,0.6394444444444445,NA,7,NA,NA,20.947,NA,NA,NA,NA,NA,NA
r_3070106_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.6394444444444445,NA,7,NA,NA,20.947,NA,NA,NA,NA,NA,NA
r_3070107_4070002,3070107,Balisahi Market,SchedPush,0,0.2816666666666667,NA,7,NA,NA,9.700000000000001,NA,NA,NA,NA,NA,NA
r_3070107_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.2816666666666667,NA,7,NA,NA,9.700000000000001,NA,NA,NA,NA,NA,NA
r_3070108_4070002,3070108,Bhimdaspur Market,SchedPush,0,0.47888888888888886,NA,7,NA,NA,15.501,NA,NA,NA,NA,NA,NA
r_3070108_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.47888888888888886,NA,7,NA,NA,15.501,NA,NA,NA,NA,NA,NA
r_3070109_4070002,3070109,Lunahar Market,SchedPush,0,0.24916666666666668,NA,7,NA,NA,9.265,NA,NA,NA,NA,NA,NA
r_3070109_4070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,1,0.24916666666666668,NA,7,NA,NA,9.265,NA,NA,NA,NA,NA,NA
r_3070110_4070001,3070110,Gopinathpur Market,SchedPush,0,0.14527777777777778,NA,7,NA,NA,3.488,NA,NA,NA,NA,NA,NA
r_3070110_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.14527777777777778,NA,7,NA,NA,3.488,NA,NA,NA,NA,NA,NA
r_3070111_4150003,3070111,Satyabhamapur Market,SchedPush,0,0.5194444444444445,NA,7,NA,NA,18.821,NA,NA,NA,NA,NA,NA
